# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_ncdm[1]        15:(.)p_ncdm[1]          16:(.)rho_lambda         17:(.)rho_fld            18:(.)w_fld              19:(.)rho_ur             20:(.)rho_crit           21:(.)rho_tot            22:(.)p_tot              23:(.)p_tot_prime        24:gr.fac. D             25:gr.fac. f          
       2.634543844633e+04       1.044928185536e-06       1.705509887803e+01       1.591940269802e+03       1.399346459905e+04       5.311330648183e-01       3.686779537097e+08       9.785835368157e+00       1.325765555479e+06       4.475772976811e+04       2.466253464759e+05       3.050650105201e+05       1.016882802450e+05       3.050677364632e+05       1.016873717224e+05      -3.766236863122e-14       7.193375075519e-07      -9.000000000000e-01       3.069924439105e+05       2.534273822617e+06       2.534273822617e+06       7.476283184298e+05      -1.806969693355e+05       2.941317731302e-04       1.935053676370e-01 
       2.616225878401e+04       1.059319972647e-06       1.717094811723e+01       1.570512327333e+03       1.399334874981e+04       5.348473164346e-01       3.661116045961e+08       9.851887081661e+00       1.289277547182e+06       4.383064037418e+04       2.415168714890e+05       2.966689460342e+05       9.888959286732e+04       2.966716342010e+05       9.888869693677e+04      -3.766236863122e-14       7.178334341701e-07      -9.000000000000e-01       2.985433310231e+05       2.466508970304e+06       2.466508970304e+06       7.270519158717e+05      -1.745722508237e+05       2.945300351258e-04       1.943719319543e-01 
       2.598035249534e+04       1.073908120173e-06       1.728756153586e+01       1.549376642813e+03       1.399323213639e+04       5.385875172935e-01       3.635630966846e+08       9.918368727216e+00       1.253793726362e+06       4.292275313454e+04       2.365142047721e+05       2.885039498533e+05       9.616792824706e+04       2.885066007672e+05       9.616704473414e+04      -3.766236863122e-14       7.163325038165e-07      -9.000000000000e-01       2.903267464032e+05       2.400567981294e+06       2.400567981294e+06       7.070417972358e+05      -1.686555422033e+05       2.949306244324e-04       1.952427766641e-01 
       2.579971072883e+04       1.088695270667e-06       1.740494388334e+01       1.528529199562e+03       1.399311475404e+04       5.423538483537e-01       3.610323059644e+08       9.985282897553e+00       1.219286457717e+06       4.203367034563e+04       2.316151548873e+05       2.805636629633e+05       9.352116671304e+04       2.805662771405e+05       9.352029544567e+04      -3.766236863122e-14       7.148347099170e-07      -9.000000000000e-01       2.823362908583e+05       2.336401513913e+06       2.336401513913e+06       6.875823783500e+05      -1.629397671521e+05       2.953335579124e-04       1.961179110009e-01 
       2.562032469452e+04       1.103684101539e-06       1.752309993503e+01       1.507966036325e+03       1.399299659799e+04       5.461464918316e-01       3.585191092865e+08       1.005263219844e+01       1.185728866448e+06       4.116300254062e+04       2.268175757834e+05       2.728419013455e+05       9.094724692588e+04       2.728444792950e+05       9.094638773440e+04      -3.766236863122e-14       7.133400459113e-07      -9.000000000000e-01       2.745657412970e+05       2.273961566710e+06       2.273961566710e+06       6.686585039080e+05      -1.574180904143e+05       2.957388525495e-04       1.969973440777e-01 
       2.544218566355e+04       1.118877325505e-06       1.764203449227e+01       1.487683246506e+03       1.399287766343e+04       5.499656312096e-01       3.560233843580e+08       1.012041924871e+01       1.153094817332e+06       4.031036831884e+04       2.221193658551e+05       2.653326511614e+05       8.844416427285e+04       2.653351933852e+05       8.844331698994e+04      -3.766236863122e-14       7.118485052529e-07      -9.000000000000e-01       2.670090458832e+05       2.213201441936e+06       2.213201441936e+06       6.502554356671e+05      -1.520839095781e+05       2.961465254490e-04       1.978810848839e-01 
       2.526528496772e+04       1.134277691037e-06       1.776175238252e+01       1.467676977412e+03       1.399275794554e+04       5.538114512451e-01       3.535450097364e+08       1.018864668031e+01       1.121358894369e+06       3.947539417874e+04       2.175184670234e+05       2.580300640692e+05       8.600996930685e+04       2.580325710622e+05       8.600913376751e+04      -3.766236863122e-14       7.103600814089e-07      -9.000000000000e-01       2.596603193231e+05       2.154075710027e+06       2.154075710027e+06       6.323588409712e+05      -1.469308471353e+05       2.965565938389e-04       1.987691422836e-01 
       2.508961399911e+04       1.149887982819e-06       1.788225845947e+01       1.447943429508e+03       1.399263743947e+04       5.576841379794e-01       3.510838648231e+08       1.025731713830e+01       1.090496380994e+06       3.865771435427e+04       2.130128638335e+05       2.509284526697e+05       8.364276622828e+04       2.509309249202e+05       8.364194226977e+04      -3.766236863122e-14       7.088747678602e-07      -9.000000000000e-01       2.525138382826e+05       2.096540175055e+06       2.096540175055e+06       6.149547815896e+05      -1.419527428108e+05       2.969690750708e-04       1.996615250136e-01 
       2.491516420963e+04       1.165711022215e-06       1.800355760308e+01       1.428478855680e+03       1.399251614032e+04       5.615838787463e-01       3.486398298582e+08       1.032643328094e+01       1.060483240822e+06       3.785697065469e+04       2.086005825723e+05       2.440222860772e+05       8.134071140872e+04       2.440247240665e+05       8.133989887059e+04      -3.766236863122e-14       7.073925581013e-07      -9.000000000000e-01       2.455640369301e+05       2.040551841124e+06       2.040551841124e+06       5.980297028628e+05      -1.371436461547e+05       2.973839866207e-04       2.005582416816e-01 
       2.474192711061e+04       1.181749667733e-06       1.812565471973e+01       1.409279560514e+03       1.399239404321e+04       5.655108621812e-01       3.462127859139e+08       1.039599777965e+01       1.031296098939e+06       3.707281230767e+04       2.042796904040e+05       2.373061856127e+05       7.910201195530e+04       2.373085898156e+05       7.910121067931e+04      -3.766236863122e-14       7.059134456401e-07      -9.000000000000e-01       2.388055026020e+05       1.986068879681e+06       1.986068879681e+06       5.815704231475e+05      -1.324978093868e+05       2.978013460898e-04       2.014593007643e-01 
       2.456989427238e+04       1.198006815504e-06       1.824855474228e+01       1.390341899578e+03       1.399227114318e+04       5.694652782301e-01       3.438026148896e+08       1.046601331911e+01       1.002912223689e+06       3.630489580569e+04       2.000482945234e+05       2.307749206151e+05       7.692492431448e+04       2.307772914997e+05       7.692413414458e+04      -3.766236863122e-14       7.044374239983e-07      -9.000000000000e-01       2.322329715882e+05       1.933050597722e+06       1.933050597722e+06       5.655641235509e+05      -1.280096804857e+05       2.982211712057e-04       2.023647106054e-01 
       2.439905732388e+04       1.214485399759e-06       1.837226263022e+01       1.371662278720e+03       1.399214743530e+04       5.734473181586e-01       3.414091995054e+08       1.053648259724e+01       9.753095089840e+05       3.555288475553e+04       1.959045413268e+05       2.244234043682e+05       7.480775291430e+04       2.244257423962e+05       7.480697369660e+04      -3.766236863122e-14       7.029644867111e-07      -9.000000000000e-01       2.258413250328e+05       1.881457406864e+06       1.881457406864e+06       5.499983379492e+05      -1.236738965135e+05       2.986434798227e-04       2.032744794139e-01 
       2.422940795224e+04       1.231188393318e-06       1.849678336970e+01       1.353237153371e+03       1.399202291456e+04       5.774571745607e-01       3.390324232968e+08       1.060740832527e+01       9.484664570786e+05       3.481644973096e+04       1.918466156002e+05       2.182466901393e+05       7.274884884397e+04       2.182489957658e+05       7.274808042672e+04      -3.766236863122e-14       7.014946273272e-07      -9.000000000000e-01       2.196255849478e+05       1.831250793263e+06       1.831250793263e+06       5.348609432789e+05      -1.194852771686e+05       2.990682899235e-04       2.041886152620e-01 
       2.406093790237e+04       1.248118808078e-06       1.862212197369e+01       1.335063027858e+03       1.399189757595e+04       5.814950413687e-01       3.366721706089e+08       1.067879322774e+01       9.223621618357e+05       3.409526812845e+04       1.878727397242e+05       2.122399673269e+05       7.074660856984e+04       2.122422410010e+05       7.074585080339e+04      -3.766236863122e-14       7.000278394088e-07      -9.000000000000e-01       2.135809103369e+05       1.782393288354e+06       1.782393288354e+06       5.201401500968e+05      -1.154388185584e+05       2.994956196193e-04       2.051071260831e-01 
       2.389363897657e+04       1.265279695519e-06       1.874828348202e+01       1.317136454732e+03       1.399177141444e+04       5.855611138617e-01       3.343283265908e+08       1.075064004253e+01       8.969762924435e+05       3.338902402588e+04       1.839811728955e+05       2.063985577149e+05       6.879947268667e+04       2.064007998793e+05       6.879872542343e+04      -3.766236863122e-14       6.985641165316e-07      -9.000000000000e-01       2.077025934254e+05       1.734848440385e+06       1.734848440385e+06       5.058244933991e+05      -1.115296871846e+05       2.999254871514e-04       2.060300196702e-01 
       2.372750303412e+04       1.282674147199e-06       1.887527296154e+01       1.299454034099e+03       1.399164442496e+04       5.896555886752e-01       3.320007771901e+08       1.082295152092e+01       8.722890775837e+05       3.269740804412e+04       1.801702103642e+05       2.007179118293e+05       6.690592470322e+04       2.007201229207e+05       6.690518779767e+04      -3.766236863122e-14       6.971034522847e-07      -9.000000000000e-01       2.019860559940e+05       1.688580786737e+06       1.688580786737e+06       4.919028236928e+05      -1.077532141335e+05       3.003579108915e-04       2.069573036739e-01 
       2.356252199089e+04       1.300305295272e-06       1.900309550614e+01       1.282012412962e+03       1.399151660242e+04       5.937786638106e-01       3.296894091470e+08       1.089573042760e+01       8.482812900352e+05       3.202011721159e+04       1.764381826876e+05       1.951936053953e+05       6.506448986139e+04       1.951957858442e+05       6.506376317001e+04      -3.766236863122e-14       6.956458402706e-07      -9.000000000000e-01       1.964268458139e+05       1.643555826989e+06       1.643555826989e+06       4.783642983138e+05      -1.041048894654e+05       3.007929093431e-04       2.078889856002e-01 
       2.339868781894e+04       1.318176313001e-06       1.913175623694e+01       1.264808284574e+03       1.399138794169e+04       5.979305386443e-01       3.273941099892e+08       1.096897954069e+01       8.249342317008e+05       3.135685483149e+04       1.727834549982e+05       1.898213358922e+05       6.327373398769e+04       1.898234861231e+05       6.327301736894e+04      -3.766236863122e-14       6.941912741052e-07      -9.000000000000e-01       1.910206331796e+05       1.599739996726e+06       1.599739996726e+06       4.651983729828e+05      -1.005803567944e+05       3.012305011423e-04       2.088250728088e-01 
       2.323599254616e+04       1.336290415283e-06       1.926126030228e+01       1.247838387797e+03       1.399125843762e+04       6.021114139375e-01       3.251147680265e+08       1.104270165177e+01       8.022297190463e+05       3.070733035189e+04       1.692044262884e+05       1.845969192026e+05       6.153226237645e+04       1.845990396342e+05       6.153155569078e+04      -3.766236863122e-14       6.927397474177e-07      -9.000000000000e-01       1.857632075369e+05       1.557100642061e+06       1.557100642061e+06       4.523947935943e+05      -9.717540805366e+04       3.016707050584e-04       2.097655725111e-01 
       2.307442825583e+04       1.354650859175e-06       1.939161287791e+01       1.231099506476e+03       1.399112808505e+04       6.063214918454e-01       3.228512723447e+08       1.111689956592e+01       7.801500689406e+05       3.007125923846e+04       1.656995287088e+05       1.795162863541e+05       5.983871870368e+04       1.795183773994e+05       5.983802181345e+04      -3.766236863122e-14       6.912912538508e-07      -9.000000000000e-01       1.806504742043e+05       1.515605994846e+06       1.515605994846e+06       4.399435882315e+05      -9.388597843983e+04       3.021135399954e-04       2.107104917684e-01 
       2.291398708628e+04       1.373260944435e-06       1.952281916704e+01       1.214588468811e+03       1.399099687876e+04       6.105609759271e-01       3.206035128010e+08       1.119157610175e+01       7.586780848850e+05       2.944836284984e+04       1.622672268816e+05       1.745754803508e+05       5.819178397088e+04       1.745775424169e+05       5.819109674036e+04      -3.766236863122e-14       6.898457870604e-07      -9.000000000000e-01       1.756784511844e+05       1.475225148569e+06       1.475225148569e+06       4.278350594004e+05      -9.070814152896e+04       3.025590249925e-04       2.116598374896e-01 
       2.275466123048e+04       1.392124014060e-06       1.965488440043e+01       1.198302146748e+03       1.399086481353e+04       6.148300711554e-01       3.183713800181e+08       1.126673409141e+01       7.377970436213e+05       2.883836831557e+04       1.589060172282e+05       1.697706530919e+05       5.659017547784e+04       1.697726865803e+05       5.658949777318e+04      -3.766236863122e-14       6.884033407155e-07      -9.000000000000e-01       1.708432660626e+05       1.435928034901e+06       1.435928034901e+06       4.160597764783e+05      -8.763810455987e+04       3.030071792255e-04       2.126136164298e-01 
       2.259644293567e+04       1.411243454835e-06       1.978781383650e+01       1.182237455372e+03       1.399073188409e+04       6.191289839260e-01       3.161547653790e+08       1.134237638062e+01       7.174906821093e+05       2.824100841661e+04       1.556144273104e+05       1.650980623745e+05       5.503264582378e+04       1.651000676813e+05       5.503197751300e+04      -3.766236863122e-14       6.869639084986e-07      -9.000000000000e-01       1.661411529915e+05       1.397685400884e+06       1.397685400884e+06       4.046085683698e+05      -8.467220387811e+04       3.034580220071e-04       2.135718351878e-01 
       2.243932450299e+04       1.430622697894e-06       1.992161276144e+01       1.166391352313e+03       1.399059808516e+04       6.234579220678e-01       3.139535610221e+08       1.141850582872e+01       6.977431848616e+05       2.765602146830e+04       1.523910151856e+05       1.605540689802e+05       5.351798193595e+04       1.605560464958e+05       5.351732288887e+04      -3.766236863122e-14       6.855274841053e-07      -9.000000000000e-01       1.615684497590e+05       1.360468786751e+06       1.360468786751e+06       3.934725163644e+05      -8.180690053548e+04       3.039115727886e-04       2.145345002044e-01 
       2.228329828709e+04       1.450265219273e-06       2.005628648927e+01       1.150760837157e+03       1.399046341144e+04       6.278170948528e-01       3.117676598351e+08       1.149512530864e+01       6.785391716277e+05       2.708315120568e+04       1.492343687753e+05       1.561351338403e+05       5.204500412494e+04       1.561370839498e+05       5.204435421321e+04      -3.766236863122e-14       6.840940612444e-07      -9.000000000000e-01       1.571215949352e+05       1.324250504335e+06       1.324250504335e+06       3.826429471918e+05      -7.903877603969e+04       3.043678511602e-04       2.155016177606e-01 
       2.212835669577e+04       1.470174540489e-06       2.019184036195e+01       1.135342950865e+03       1.399032785756e+04       6.322067130056e-01       3.095969554508e+08       1.157223770699e+01       6.598636854167e+05       2.652214667131e+04       1.461431052465e+05       1.518378152802e+05       5.061256516600e+04       1.518397383635e+05       5.061192426304e+04      -3.766236863122e-14       6.826636336379e-07      -9.000000000000e-01       1.527971251001e+05       1.289003616079e+06       1.289003616079e+06       3.721114262673e+05      -7.636452824900e+04       3.048268768527e-04       2.164731939755e-01 
       2.197449218961e+04       1.490354229109e-06       2.032827974950e+01       1.120134775202e+03       1.399019141818e+04       6.366269887139e-01       3.074413422413e+08       1.164984592406e+01       6.417021808493e+05       2.597276210533e+04       1.431158704061e+05       1.476587663394e+05       4.921954940568e+04       1.476606627707e+05       4.921891738666e+04      -3.766236863122e-14       6.812361950209e-07      -9.000000000000e-01       1.485916721456e+05       1.254701914617e+06       1.254701914617e+06       3.618697511233e+05      -7.378096740699e+04       3.052886697378e-04       2.174492348041e-01 
       2.182169728158e+04       1.510807899334e-06       2.046561005004e+01       1.105133432174e+03       1.399005408788e+04       6.410781356382e-01       3.053007153127e+08       1.172795287381e+01       6.240405128311e+05       2.543475683780e+04       1.401513381075e+05       1.435947321644e+05       4.786487189299e+04       1.435966023132e+05       4.786424863480e+04      -3.766236863122e-14       6.798117391416e-07      -9.000000000000e-01       1.445019606532e+05       1.221319902908e+06       1.221319902908e+06       3.519099450219e+05      -7.128501231255e+04       3.057532498296e-04       2.184297460357e-01 
       2.166996453673e+04       1.531539212595e-06       2.060383668994e+01       1.090336083469e+03       1.398991586124e+04       6.455603689224e-01       3.031749705007e+08       1.180656148395e+01       6.068649255369e+05       2.490789518330e+04       1.372482096700e+05       1.396425474746e+05       4.654747753448e+04       1.396443917050e+05       4.654686291575e+04      -3.766236863122e-14       6.783902597613e-07      -9.000000000000e-01       1.405248053430e+05       1.188832774914e+06       1.188832774914e+06       3.422242507429e+05      -6.887368662058e+04       3.062206372851e-04       2.194147332920e-01 
       2.151928657176e+04       1.552551878139e-06       2.074296512388e+01       1.075739929911e+03       1.398977673280e+04       6.500739052034e-01       3.010640043649e+08       1.188567469592e+01       5.901620416985e+05       2.439194633771e+04       1.344052133101e+05       1.357991340973e+05       4.526634027265e+04       1.358009527684e+05       4.526573417366e+04      -3.766236863122e-14       6.769717506543e-07      -9.000000000000e-01       1.366571085932e+05       1.157216396806e+06       1.157216396806e+06       3.328051245429e+05      -6.654411526887e+04       3.066908524058e-04       2.204042020248e-01 
       2.136965605472e+04       1.573849653645e-06       2.088300083494e+01       1.061342210921e+03       1.398963669709e+04       6.546189626220e-01       2.989677141840e+08       1.196529546494e+01       5.739188521870e+05       2.388668427706e+04       1.316211035840e+05       1.320614985701e+05       4.402046228686e+04       1.320632920362e+05       4.401986458955e+04      -3.766236863122e-14       6.755562056081e-07      -9.000000000000e-01       1.328958580279e+05       1.126447288683e+06       1.126447288683e+06       3.236452302808e+05      -6.429352102686e+04       3.071639156384e-04       2.213981575141e-01 
       2.122106570460e+04       1.595436345827e-06       2.102394933472e+01       1.047140203977e+03       1.398949574859e+04       6.591957608329e-01       2.968859979509e+08       1.204542676000e+01       5.581227058822e+05       2.339188765862e+04       1.288946608423e+05       1.284267298104e+05       4.280887321628e+04       1.284284984205e+05       4.280828380424e+04      -3.766236863122e-14       6.741436184229e-07      -9.000000000000e-01       1.292381241711e+05       1.096502606786e+06       1.096502606786e+06       3.147374337043e+05      -6.211922116220e+04       3.076398475758e-04       2.223966048665e-01 
       2.107350829104e+04       1.617315811058e-06       2.116581616341e+01       1.033131224095e+03       1.398935388176e+04       6.638045210153e-01       2.948187543674e+08       1.212607156392e+01       5.427612998203e+05       2.290733972386e+04       1.262246906961e+05       1.248919968476e+05       4.163062940424e+04       1.248937409464e+05       4.163004816267e+04      -3.766236863122e-14       6.727339829122e-07      -9.000000000000e-01       1.256810581654e+05       1.067360126200e+06       1.067360126200e+06       3.060747968949e+05      -6.001862422092e+04       3.081186689579e-04       2.233995490129e-01 
       2.092697663390e+04       1.639491955993e-06       2.130860688989e+01       1.019312623306e+03       1.398921109104e+04       6.684454658832e-01       2.927658828398e+08       1.220723287336e+01       5.278226696129e+05       2.243282820359e+04       1.236100234933e+05       1.214545466195e+05       4.048481316335e+04       1.214562665464e+05       4.048423997903e+04      -3.766236863122e-14       6.713272929022e-07      -9.000000000000e-01       1.222218895537e+05       1.038998224030e+06       1.038998224030e+06       2.976505728640e+05      -5.798922691750e+04       3.086004006735e-04       2.244069947065e-01 
       2.078146360298e+04       1.661968738206e-06       2.145232711182e+01       1.005681790145e+03       1.398906737081e+04       6.731188196962e-01       2.907272834735e+08       1.228891369880e+01       5.132951801302e+05       2.196814522490e+04       1.210495138068e+05       1.181117018274e+05       3.937053206084e+04       1.181133979174e+05       3.936996682213e+04      -3.766236863122e-14       6.699235422321e-07      -9.000000000000e-01       1.188579241212e+05       1.011395863029e+06       1.011395863029e+06       2.894582002995e+05      -5.602861113100e+04       3.090850637602e-04       2.254189465212e-01 
       2.063696211763e+04       1.684750166829e-06       2.159698245573e+01       9.922361491484e+02       1.398892271547e+04       6.778248082701e-01       2.887028570684e+08       1.237111706463e+01       4.991675164394e+05       2.151308722018e+04       1.185420399322e+05       1.148608588516e+05       3.828691822357e+04       1.148625314351e+05       3.828636082038e+04      -3.766236863122e-14       6.685227247541e-07      -9.000000000000e-01       1.155865417978e+05       9.845325756769e+05       9.845325756769e+05       2.814912984558e+05      -5.413444100366e+04       3.095726794063e-04       2.264354088493e-01 
       2.049346514644e+04       1.707840303203e-06       2.174257857713e+01       9.789731603557e+02       1.398877711935e+04       6.825636589875e-01       2.866925051139e+08       1.245384600910e+01       4.854286749937e+05       2.106745483793e+04       1.160865033971e+05       1.116994857238e+05       3.723312766221e+04       1.117011351264e+05       3.723257798596e+04      -3.766236863122e-14       6.671248343331e-07      -9.000000000000e-01       1.124051946173e+05       9.583884486969e+05       9.583884486969e+05       2.737436621846e+05      -5.230446013841e+04       3.100632689515e-04       2.274563858998e-01 
       2.035096570686e+04       1.731243261534e-06       2.188912116055e+01       9.658903188175e+02       1.398863057677e+04       6.873356008087e-01       2.846961297843e+08       1.253710358439e+01       4.720679550629e+05       2.063105285543e+04       1.136818284795e+05       1.086251201552e+05       3.620833961392e+04       1.086267466981e+05       3.620779755755e+04      -3.766236863122e-14       6.657298648469e-07      -9.000000000000e-01       1.093114047334e+05       9.329441079853e+05       9.329441079853e+05       2.662092571030e+05      -5.053648889205e+04       3.105568538881e-04       2.284818816963e-01 
       2.020945686489e+04       1.754963209557e-06       2.203661591971e+01       9.529851541128e+02       1.398848308201e+04       6.921408642823e-01       2.827136339341e+08       1.262089285660e+01       4.590749504002e+05       2.020369009323e+04       1.113269617371e+05       1.056353676191e+05       3.521175590322e+04       1.056369716191e+05       3.521122136113e+04      -3.766236863122e-14       6.643378101862e-07      -9.000000000000e-01       1.063027624900e+05       9.081807039594e+05       9.081807039594e+05       2.588822148938e+05      -4.882842176064e+04       3.110534558618e-04       2.295119000749e-01 
       2.006893173472e+04       1.779004369212e-06       2.218506859754e+01       9.402552298720e+02       1.398833462933e+04       6.969796815567e-01       2.807449210930e+08       1.270521690579e+01       4.464395411384e+05       1.978517933145e+04       1.090208715453e+05       1.027278994860e+05       3.424260032037e+04       1.027294812554e+05       3.424207318845e+04      -3.766236863122e-14       6.629486642543e-07      -9.000000000000e-01       1.033769245444e+05       8.840798973017e+05       8.840798973017e+05       2.517568287358e+05      -4.717822485414e+04       3.115530966733e-04       2.305464446828e-01 
       1.992938347840e+04       1.803371017322e-06       2.233448496628e+01       9.276981433060e+02       1.398818521296e+04       7.018522863906e-01       2.787898954612e+08       1.279007882596e+01       4.341518859088e+05       1.937533722774e+04       1.067625476456e+05       9.990045121031e+04       3.330011801692e+04       9.990201105722e+04       3.329959819249e+04      -3.766236863122e-14       6.615624209675e-07      -9.000000000000e-01       1.005316120431e+05       8.606238450935e+05       8.606238450935e+05       2.448275488595e+05      -4.558393345716e+04       3.120557982788e-04       2.315855189758e-01 
       1.979080530555e+04       1.828067486282e-06       2.248487082763e+01       9.153115247422e+02       1.398803482710e+04       7.067589141643e-01       2.768484619051e+08       1.287548172510e+01       4.222024141772e+05       1.897398423696e+04       1.045510007034e+05       9.715082056668e+04       3.238357491785e+04       9.715235879483e+04       3.238306229966e+04      -3.766236863122e-14       6.601790742545e-07      -9.000000000000e-01       9.776460884621e+04       8.377951873259e+05       8.377951873259e+05       2.380889782247e+05      -4.404364967286e+04       3.125615827915e-04       2.326291262164e-01 
       1.965319047294e+04       1.853098164759e-06       2.263623201275e+01       9.030930371670e+02       1.398788346591e+04       7.116998018906e-01       2.749205259524e+08       1.296142872521e+01       4.105818187907e+05       1.858094453259e+04       1.023852618741e+05       9.447686593507e+04       3.149225714991e+04       9.447838284403e+04       3.149175163810e+04      -3.766236863122e-14       6.587986180571e-07      -9.000000000000e-01       9.507375980231e+04       8.155770337795e+05       8.155770337795e+05       2.315358683184e+05      -4.255554014718e+04       3.130704724827e-04       2.336772694725e-01 
       1.951653228426e+04       1.878467498396e-06       2.278857438241e+01       8.910403757743e+02       1.398773112354e+04       7.166751882266e-01       2.730059937873e+08       1.304792296226e+01       3.992810487297e+05       1.819604592966e+04       1.002643823792e+05       9.187650463294e+04       3.062547048566e+04       9.187800051811e+04       3.062497198176e+04      -3.766236863122e-14       6.574210463295e-07      -9.000000000000e-01       9.245696906977e+04       7.939529512600e+05       7.939529512600e+05       2.251631150666e+05      -4.111783387077e+04       3.135824897825e-04       2.347299516147e-01 
       1.938082408973e+04       1.904179990522e-06       2.294190382708e+01       8.791512675208e+02       1.398757779410e+04       7.216853134845e-01       2.711047722466e+08       1.313496758630e+01       3.882913020592e+05       1.781911980937e+04       9.818743309035e+04       8.934771129329e+04       2.978253980285e+04       8.934918644598e+04       2.978204820976e+04      -3.766236863122e-14       6.560463530386e-07      -9.000000000000e-01       8.991219848466e+04       7.729069511835e+05       7.729069511835e+05       2.189657548600e+05      -3.972882005576e+04       3.140976572813e-04       2.357871753147e-01 
       1.924605928579e+04       1.930240202884e-06       2.309622626696e+01       8.674234706871e+02       1.398742347166e+04       7.267304196431e-01       2.692167688145e+08       1.322256576136e+01       3.776040190743e+05       1.745000104523e+04       9.615350412277e+04       8.688851628740e+04       2.896280855867e+04       8.688997099489e+04       2.896232378063e+04      -3.766236863122e-14       6.546745321641e-07      -9.000000000000e-01       8.743746597352e+04       7.524234774988e+05       7.524234774988e+05       2.129389606880e+05      -3.838684608497e+04       3.146159977311e-04       2.368489430435e-01 
       1.911223131479e+04       1.956652756368e-06       2.325154765213e+01       8.558547744443e+02       1.398726815027e+04       7.318107503595e-01       2.673418916182e+08       1.331072066556e+01       3.672108756342e+05       1.708852793068e+04       9.416170443637e+04       8.449700419094e+04       2.816563827842e+04       8.449843873654e+04       2.816516022099e+04      -3.766236863122e-14       6.533055776980e-07      -9.000000000000e-01       8.503084400977e+04       7.324873949391e+05       7.324873949391e+05       2.070780383801e+05      -3.709031553105e+04       3.151375340461e-04       2.379152570693e-01 
       1.897933366468e+04       1.983422331745e-06       2.340787396262e+01       8.444429984281e+02       1.398711182396e+04       7.369265509802e-01       2.654800494240e+08       1.339943549108e+01       3.571037766793e+05       1.673454210835e+04       9.221116144563e+04       8.217131229234e+04       2.739040805832e+04       8.217272695541e+04       2.738993662838e+04      -3.766236863122e-14       6.519394836452e-07      -9.000000000000e-01       8.269045811260e+04       7.130839775943e+05       7.130839775943e+05       2.013784229501e+05      -3.583768624315e+04       3.156622893040e-04       2.389861194557e-01 
       1.884735986864e+04       2.010553670418e-06       2.356521120848e+01       8.331859923173e+02       1.398695448672e+04       7.420780685532e-01       2.636311516320e+08       1.348871344416e+01       3.472748499276e+05       1.638788850061e+04       9.030102063737e+04       7.990962914211e+04       2.663651408196e+04       7.991102419816e+04       2.663604918767e+04      -3.766236863122e-14       6.505762440229e-07      -9.000000000000e-01       8.041448538721e+04       6.941988977937e+05       6.941988977937e+05       1.958356750406e+05      -3.462746849882e+04       3.161902867476e-04       2.400615320598e-01 
       1.871630350484e+04       2.038051575178e-06       2.372356542986e+01       8.220816354186e+02       1.398679613250e+04       7.472655518395e-01       2.617951082723e+08       1.357855774514e+01       3.377164397435e+05       1.604841524171e+04       8.843044519643e+04       7.771019314218e+04       2.590336915005e+04       7.771156886289e+04       2.590291070087e+04      -3.766236863122e-14       6.492158528609e-07      -9.000000000000e-01       7.820115310521e+04       6.758182152926e+05       6.758182152926e+05       1.904454774666e+05      -3.345822321890e+04       3.167215497854e-04       2.411414965301e-01 
       1.858615819608e+04       2.065920910975e-06       2.388294269714e+01       8.111278362579e+02       1.398663675523e+04       7.524892513249e-01       2.599718300006e+08       1.366897162845e+01       3.284211011761e+05       1.571597361121e+04       8.659861563916e+04       7.557129117402e+04       2.519040222318e+04       7.557264782731e+04       2.518995012978e+04      -3.766236863122e-14       6.478583042016e-07      -9.000000000000e-01       7.604873732401e+04       6.579283667524e+05       6.579283667524e+05       1.852036318524e+05      -3.232856024330e+04       3.172561019930e-04       2.422260143050e-01 
       1.845691760949e+04       2.094166605686e-06       2.404334911097e+01       8.003225321759e+02       1.398647634881e+04       7.577494192317e-01       2.581612280935e+08       1.375995834264e+01       3.193815941612e+05       1.539041796887e+04       8.480472945449e+04       7.349125726447e+04       2.449705797702e+04       7.349259511455e+04       2.449661215134e+04      -3.766236863122e-14       6.465035920998e-07      -9.000000000000e-01       7.395556154433e+04       6.405161555085e+05       6.405161555085e+05       1.801060553629e+05      -3.123713666555e+04       3.177939671144e-04       2.433150866108e-01 
       1.832857545620e+04       2.122793650908e-06       2.420479080238e+01       7.896636889306e+02       1.398631490712e+04       7.630463095309e-01       2.563632144443e+08       1.385152115035e+01       3.105908778828e+05       1.507160569085e+04       8.304800075235e+04       7.146847128839e+04       2.382279636995e+04       7.146979059581e+04       2.382235672513e+04      -3.766236863122e-14       6.451517106227e-07      -9.000000000000e-01       7.191999540456e+04       6.235687416155e+05       6.235687416155e+05       1.751487775236e+05      -3.018265522406e+04       3.183351690627e-04       2.444087144594e-01 
