# Table of selected background quantities
# All densities are multiplied by (8piG/3) (below, shortcut notation (.) for this factor) 
# Densities are in units [Mpc^-2] while all distances are in [Mpc]. 
#    1:z                      2:proper time [Gyr]      3:conf. time [Mpc]       4:H [1/Mpc]              5:comov. dist.           6:ang.diam.dist.         7:lum. dist.             8:comov.snd.hrz.         9:(.)rho_g              10:(.)rho_b              11:(.)rho_cdm            12:(.)rho_ncdm[0]        13:(.)p_ncdm[0]          14:(.)rho_ncdm[1]        15:(.)p_ncdm[1]          16:(.)rho_lambda         17:(.)rho_ur             18:(.)rho_crit           19:(.)rho_tot            20:(.)p_tot              21:(.)p_tot_prime        22:gr.fac. D             23:gr.fac. f          
       6.719240383780e+13       1.674154647915e-25       6.897607818246e-09       9.740927395708e+21       1.413691787686e+04       2.103945843490e-10       9.498934950040e+17       3.982531731071e-09       5.608668679066e+43       7.424425274055e+32       4.091028443768e+33       1.290581193920e+43       4.301937313068e+42       1.290581193920e+43       4.301937313068e+42       3.394029786245e-08       1.298735585455e+43       9.488566652846e+43       9.488566652846e+43       3.162855550787e+43      -1.834085076504e+52       4.396893737836e-06       2.515027395725e+00 
       6.672532655193e+13       1.697674846563e-25       6.946720532142e-09       9.605973079910e+21       1.413691787686e+04       2.118673464394e-10       9.432904617716e+17       4.010409453189e-09       5.454336194339e+43       7.270669923346e+32       4.006305722492e+33       1.255068559141e+43       4.183561863802e+42       1.255068559141e+43       4.183561863802e+42       3.394029786245e-08       1.262998568103e+43       9.227471881196e+43       9.227471881196e+43       3.075823960241e+43      -1.771218437582e+52       4.474032224465e-06       2.471664854420e+00 
       6.626149607938e+13       1.721525480483e-25       6.994014256634e-09       9.472888469800e+21       1.413691787686e+04       2.133504178645e-10       9.367333284723e+17       4.038482319361e-09       5.304250442161e+43       7.120098752826e+32       3.923337557460e+33       1.220533117609e+43       4.068443725364e+42       1.220533117609e+43       4.068443725364e+42       3.394029786245e-08       1.228244918284e+43       8.973561596126e+43       8.973561596126e+43       2.991187198554e+43      -1.710506668322e+52       4.551170711094e-06       2.429772229769e+00 
       6.580088985043e+13       1.745711191958e-25       7.043126970530e-09       9.341647661801e+21       1.413691787686e+04       2.148438707896e-10       9.302217760400e+17       4.066751695596e-09       5.158294566141e+43       6.972645820052e+32       3.842087612874e+33       1.186947980117e+43       3.956493267057e+42       1.186947980117e+43       3.956493267057e+42       3.394029786245e-08       1.194447576893e+43       8.726638103723e+43       8.726638103723e+43       2.908879367756e+43      -1.651875906604e+52       4.628309197722e-06       2.389276025940e+00 
       6.534348545226e+13       1.770236688493e-25       7.092239684425e-09       9.212225111215e+21       1.413691787686e+04       2.163477778851e-10       9.237554876266e+17       4.095218957465e-09       5.016354925399e+43       6.828246548209e+32       3.762520305431e+33       1.154286997361e+43       3.847623324535e+42       1.154286997361e+43       3.847623324535e+42       3.394029786245e-08       1.161580229405e+43       8.486509149970e+43       8.486509149970e+43       2.828836383175e+43      -1.595254822068e+52       4.705447684351e-06       2.350107566498e+00 
       6.488926062786e+13       1.795106743730e-25       7.143171387725e-09       9.084595627249e+21       1.413691787686e+04       2.178622123303e-10       9.173341485865e+17       4.123885490167e-09       4.878321006084e+43       6.686837697827e+32       3.684600788733e+33       1.122524739580e+43       3.741749131933e+42       1.122524739580e+43       3.741749131933e+42       3.394029786245e-08       1.129617285385e+43       8.252987771064e+43       8.252987771064e+43       2.750995923543e+43      -1.540574529331e+52       4.782586170980e-06       2.312202605748e+00 
       6.443819327494e+13       1.820326198372e-25       7.192284101620e-09       8.958734368113e+21       1.413691787686e+04       2.193872478166e-10       9.109574464613e+17       4.152752688597e-09       4.744085335330e+43       6.548357339091e+32       3.608294938033e+33       1.091636476760e+43       3.638788255867e+42       1.091636476760e+43       3.638788255867e+42       3.394029786245e-08       1.098533858565e+43       8.025892147842e+43       8.025892147842e+43       2.675297382472e+43      -1.487768504186e+52       4.859724657608e-06       2.275500977086e+00 
       6.399026144483e+13       1.845899961133e-25       7.243215804920e-09       8.834616836184e+21       1.413691787686e+04       2.209229585513e-10       9.046250709645e+17       4.181821957417e-09       4.613543397580e+43       6.412744824711e+32       3.533569335286e+33       1.061598159377e+43       3.538660531257e+42       1.061598159377e+43       3.538660531257e+42       3.394029786245e-08       1.068305747466e+43       7.805045464218e+43       7.805045464218e+43       2.601681821267e+43      -1.436772502664e+52       4.936863144237e-06       2.239946274319e+00 
       6.354544334144e+13       1.871833009687e-25       7.294147508219e-09       8.712218873235e+21       1.413691787686e+04       2.224694192612e-10       8.983367139667e+17       4.211094711119e-09       4.486593553207e+43       6.279940763369e+32       3.460391254513e+33       1.032386399672e+43       3.441287998906e+42       1.032386399672e+43       3.441287998906e+42       3.394029786245e-08       1.038909416556e+43       7.590275769515e+43       7.590275769515e+43       2.530091923036e+43      -1.387524482878e+52       5.014001630866e-06       2.205485562406e+00 
       6.310371732019e+13       1.898130391640e-25       7.345079211518e-09       8.591516655740e+21       1.413691787686e+04       2.240267051960e-10       8.920920694804e+17       4.240572374096e-09       4.363136959379e+43       6.149886993702e+32       3.388728647471e+33       1.003978453441e+43       3.346594844804e+42       1.003978453441e+43       3.346594844804e+42       3.394029786245e-08       1.010321977925e+43       7.381415844586e+43       7.381415844586e+43       2.460471948062e+43      -1.339964529538e+52       5.091140117494e-06       2.172069114491e+00 
       6.266506188699e+13       1.924797225512e-25       7.396010914817e-09       8.472486690231e+21       1.413691787686e+04       2.255948921324e-10       8.858908336449e+17       4.270256380715e-09       4.243077493099e+43       6.022526558835e+32       3.318550129617e+33       9.763522023291e+42       3.254507341097e+42       9.763522023291e+42       3.254507341097e+42       3.394029786245e-08       9.825211734646e+42       7.178303071614e+43       7.178303071614e+43       2.392767690407e+43      -1.294034781062e+52       5.168278604123e-06       2.139650172484e+00 
       6.222945569711e+13       1.951838701733e-25       7.448761607520e-09       8.355105808726e+21       1.413691787686e+04       2.271740563773e-10       8.797327047119e+17       4.300148175379e-09       4.126321676367e+43       5.897803681437e+32       3.249824966363e+33       9.494861366053e+42       3.164953788684e+42       9.494861366053e+42       3.164953788684e+42       3.394029786245e-08       9.554853575384e+42       6.980779307500e+43       6.980779307500e+43       2.326926435705e+43      -1.249679359181e+52       5.245417090752e-06       2.108184728771e+00 
       6.179687755423e+13       1.979260083653e-25       7.499693310820e-09       8.239351164221e+21       1.413691787686e+04       2.287642747719e-10       8.736173830307e+17       4.330249212607e-09       4.012778603396e+43       5.775663739290e+32       3.182523059616e+33       9.233593384181e+42       3.077864461394e+42       9.233593384181e+42       3.077864461394e+42       3.394029786245e-08       9.291934801273e+42       6.788690760735e+43       6.788690760735e+43       2.262896920120e+43      -1.206844300956e+52       5.322555577380e-06       2.077631326905e+00 
       6.136730640936e+13       2.007066708568e-25       7.552444003522e-09       8.125200226244e+21       1.413691787686e+04       2.303656246953e-10       8.675445710334e+17       4.360560957094e-09       3.902359869831e+43       5.656053241368e+32       3.116614934595e+33       8.979514655076e+42       2.993171551692e+42       8.979514655076e+42       2.993171551692e+42       3.394029786245e-08       9.036250704410e+42       6.601887871656e+43       6.601887871656e+43       2.200629290429e+43      -1.165477493126e+52       5.399694064009e-06       2.047950879378e+00 
       6.094072135984e+13       2.035263988757e-25       7.605194696225e-09       8.012630776467e+21       1.413691787686e+04       2.319781840682e-10       8.615139732209e+17       4.391084883794e-09       3.794979503924e+43       5.538919804415e+32       3.052071726925e+33       8.732427353674e+42       2.910809117891e+42       8.732427353674e+42       2.910809117891e+42       3.394029786245e-08       8.787602209797e+42       6.420225195999e+43       6.420225195999e+43       2.140075065213e+43      -1.125528608709e+52       5.476832550638e-06       2.019106500796e+00 
       6.051710164830e+13       2.063857412535e-25       7.657945388928e-09       7.901620904383e+21       1.413691787686e+04       2.336020313567e-10       8.555252961478e+17       4.421822477980e-09       3.690553899588e+43       5.424212129997e+32       2.988865169995e+33       8.492139098419e+42       2.830713032806e+42       8.492139098419e+42       2.830713032806e+42       3.394029786245e-08       8.545795720335e+42       6.243561291658e+43       6.243561291658e+43       2.081187097102e+43      -1.086949045773e+52       5.553971037266e-06       1.991063354951e+00 
       6.009642666167e+13       2.092852545323e-25       7.712515071034e-09       7.792149003041e+21       1.413691787686e+04       2.352372455762e-10       8.495782484090e+17       4.452775235325e-09       3.589001751309e+43       5.311879982042e+32       2.926967582576e+33       8.258462801475e+42       2.752820933825e+42       8.258462801475e+42       2.752820933825e+42       3.394029786245e-08       8.310642966097e+42       6.071758608559e+43       6.071758608559e+43       2.023919536071e+43      -1.049691868305e+52       5.631109523895e-06       1.963788514473e+00 
       5.967867593016e+13       2.122255030732e-25       7.767084753141e-09       7.684193764840e+21       1.413691787686e+04       2.368839062952e-10       8.436725406246e+17       4.483944661972e-09       3.490243990837e+43       5.201874164835e+32       2.866351856704e+33       8.031216523059e+42       2.677072174353e+42       8.031216523059e+42       2.677072174353e+42       3.394029786245e-08       8.081960857733e+42       5.904683381561e+43       5.904683381561e+43       1.968227793741e+43      -1.013711749111e+52       5.708248010524e-06       1.937250831845e+00 
       5.926382912628e+13       2.152070591659e-25       7.821654435247e-09       7.577734177384e+21       1.413691787686e+04       2.385420936393e-10       8.378078854266e+17       4.515332274606e-09       3.394203725627e+43       5.094146501476e+32       2.806991445801e+33       7.810223329787e+42       2.603407776596e+42       7.810223329787e+42       2.603407776596e+42       3.394029786245e-08       7.859571343925e+42       5.742205526309e+43       5.742205526309e+43       1.914068508659e+43      -9.789649146709e+51       5.785386497153e-06       1.911420820754e+00 
       5.885186606383e+13       2.182305031401e-25       7.876224117354e-09       7.472749519387e+21       1.413691787686e+04       2.402118882947e-10       8.319839974445e+17       4.546939600527e-09       3.300806178968e+43       4.988649812779e+32       2.748860353056e+33       7.595311156910e+42       2.531770385637e+42       7.595311156910e+42       2.531770385637e+42       3.394029786245e-08       7.643301272753e+42       5.584198537950e+43       5.584198537950e+43       1.861399512542e+43      -9.454090918815e+51       5.862524983781e-06       1.886270546797e+00 
       5.844276669695e+13       2.212964234787e-25       7.930793799460e-09       7.369219356647e+21       1.413691787686e+04       2.418933715128e-10       8.262005932914e+17       4.578768177731e-09       3.209978631763e+43       4.885337896608e+32       2.691933120034e+33       7.386312674347e+42       2.462104224782e+42       7.386312674347e+42       2.462104224782e+42       3.394029786245e-08       7.432982256878e+42       5.430539392638e+43       5.430539392638e+43       1.810179797440e+43      -9.130034566282e+51       5.939663470410e-06       1.861773526709e+00 
